"Plot Title: Depth_872_LowSGD"
"#","Date Time, GMT-10:00","Abs Pres, kPa (LGR S/N: 20810872, SEN S/N: 20810872)","Temp, °C (LGR S/N: 20810872, SEN S/N: 20810872)","Water Level, meters (LGR S/N: 20810872)"
6148,03/23/23 05:25:00 PM,104.927,30.963,0.346
6149,03/23/23 05:30:00 PM,104.749,30.963,0.328
6150,03/23/23 05:35:00 PM,104.666,30.862,0.320
6151,03/23/23 05:40:00 PM,104.601,30.862,0.314
6152,03/23/23 05:45:00 PM,104.520,30.862,0.306
6153,03/23/23 05:50:00 PM,104.520,30.862,0.306
6154,03/23/23 05:55:00 PM,104.536,30.862,0.307
6155,03/23/23 06:00:00 PM,104.456,30.862,0.299
6156,03/23/23 06:05:00 PM,104.439,30.862,0.297
6157,03/23/23 06:10:00 PM,104.359,30.862,0.289
6158,03/23/23 06:15:00 PM,104.310,30.862,0.285
6159,03/23/23 06:20:00 PM,104.340,30.760,0.288
6160,03/23/23 06:25:00 PM,104.243,30.760,0.278
6161,03/23/23 06:30:00 PM,104.178,30.760,0.271
6162,03/23/23 06:35:00 PM,104.130,30.760,0.267
6163,03/23/23 06:40:00 PM,104.176,30.659,0.271
6164,03/23/23 06:45:00 PM,104.176,30.659,0.271
6165,03/23/23 06:50:00 PM,104.192,30.659,0.273
6166,03/23/23 06:55:00 PM,104.192,30.659,0.273
6167,03/23/23 07:00:00 PM,104.127,30.659,0.266
6168,03/23/23 07:05:00 PM,104.108,30.558,0.265
6169,03/23/23 07:10:00 PM,104.092,30.558,0.263
6170,03/23/23 07:15:00 PM,104.125,30.558,0.266
6171,03/23/23 07:20:00 PM,104.108,30.558,0.265
6172,03/23/23 07:25:00 PM,104.189,30.558,0.273
6173,03/23/23 07:30:00 PM,104.092,30.558,0.263
6174,03/23/23 07:35:00 PM,104.141,30.558,0.268
6175,03/23/23 07:40:00 PM,104.154,30.457,0.269
6176,03/23/23 07:45:00 PM,104.203,30.457,0.274
6177,03/23/23 07:50:00 PM,104.267,30.457,0.280
6178,03/23/23 07:55:00 PM,104.316,30.457,0.285
6179,03/23/23 08:00:00 PM,104.300,30.457,0.284
6180,03/23/23 08:05:00 PM,104.316,30.457,0.285
6181,03/23/23 08:10:00 PM,104.477,30.457,0.301
6182,03/23/23 08:15:00 PM,104.493,30.457,0.303
6183,03/23/23 08:20:00 PM,104.429,30.457,0.296
6184,03/23/23 08:25:00 PM,104.491,30.356,0.303
6185,03/23/23 08:30:00 PM,104.539,30.356,0.307
6186,03/23/23 08:35:00 PM,104.717,30.356,0.325
6187,03/23/23 08:40:00 PM,104.636,30.356,0.317
6188,03/23/23 08:45:00 PM,104.701,30.356,0.324
6189,03/23/23 08:50:00 PM,104.730,30.255,0.326
6190,03/23/23 08:55:00 PM,104.795,30.255,0.333
6191,03/23/23 09:00:00 PM,104.763,30.255,0.330
6192,03/23/23 09:05:00 PM,104.730,30.255,0.326
6193,03/23/23 09:10:00 PM,104.892,30.255,0.343
6194,03/23/23 09:15:00 PM,104.876,30.255,0.341
6195,03/23/23 09:20:00 PM,104.892,30.255,0.343
6196,03/23/23 09:25:00 PM,105.051,30.154,0.358
6197,03/23/23 09:30:00 PM,104.986,30.154,0.352
6198,03/23/23 09:35:00 PM,105.100,30.154,0.363
6199,03/23/23 09:40:00 PM,105.035,30.154,0.357
6200,03/23/23 09:45:00 PM,105.194,30.054,0.373
6201,03/23/23 09:50:00 PM,105.210,30.054,0.374
6202,03/23/23 09:55:00 PM,105.372,30.054,0.390
6203,03/23/23 10:00:00 PM,105.321,29.953,0.385
6204,03/23/23 10:05:00 PM,105.304,29.953,0.384
6205,03/23/23 10:10:00 PM,105.417,29.953,0.395
6206,03/23/23 10:15:00 PM,105.595,29.953,0.412
6207,03/23/23 10:20:00 PM,105.741,29.953,0.427
6208,03/23/23 10:25:00 PM,105.806,29.953,0.433
6209,03/23/23 10:30:00 PM,105.854,29.953,0.438
6210,03/23/23 10:35:00 PM,106.016,29.953,0.454
6211,03/23/23 10:40:00 PM,105.919,29.953,0.445
6212,03/23/23 10:45:00 PM,105.919,29.953,0.445
6213,03/23/23 10:50:00 PM,106.064,29.953,0.459
6214,03/23/23 10:55:00 PM,106.175,29.853,0.470
6215,03/23/23 11:00:00 PM,106.207,29.853,0.473
6216,03/23/23 11:05:00 PM,106.385,29.853,0.491
6217,03/23/23 11:10:00 PM,106.223,29.853,0.475
6218,03/23/23 11:15:00 PM,106.547,29.853,0.507
6219,03/23/23 11:20:00 PM,106.320,29.853,0.485
6220,03/23/23 11:25:00 PM,106.871,29.853,0.539
6221,03/23/23 11:30:00 PM,106.676,29.853,0.520
6222,03/23/23 11:35:00 PM,106.579,29.853,0.510
6223,03/23/23 11:40:00 PM,106.803,29.752,0.533
6224,03/23/23 11:45:00 PM,106.771,29.752,0.529
6225,03/23/23 11:50:00 PM,106.965,29.752,0.549
6226,03/23/23 11:55:00 PM,107.224,29.752,0.575
6227,03/24/23 12:00:00 AM,107.143,29.752,0.566
6228,03/24/23 12:05:00 AM,107.127,29.752,0.565
6229,03/24/23 12:10:00 AM,106.965,29.752,0.549
6230,03/24/23 12:15:00 AM,107.435,29.752,0.596
6231,03/24/23 12:20:00 AM,107.383,29.652,0.590
6232,03/24/23 12:25:00 AM,107.221,29.652,0.574
6233,03/24/23 12:30:00 AM,107.383,29.652,0.590
6234,03/24/23 12:35:00 AM,107.367,29.652,0.589
6235,03/24/23 12:40:00 AM,107.497,29.652,0.602
6236,03/24/23 12:45:00 AM,107.642,29.652,0.616
6237,03/24/23 12:50:00 AM,107.837,29.652,0.636
6238,03/24/23 12:55:00 AM,107.691,29.652,0.621
6239,03/24/23 01:00:00 AM,107.804,29.652,0.632
6240,03/24/23 01:05:00 AM,107.607,29.552,0.613
6241,03/24/23 01:10:00 AM,107.575,29.552,0.609
6242,03/24/23 01:15:00 AM,107.769,29.552,0.629
6243,03/24/23 01:20:00 AM,107.542,29.552,0.606
6244,03/24/23 01:25:00 AM,107.397,29.552,0.592
6245,03/24/23 01:30:00 AM,107.850,29.552,0.637
6246,03/24/23 01:35:00 AM,107.640,29.552,0.616
6247,03/24/23 01:40:00 AM,107.656,29.552,0.618
6248,03/24/23 01:45:00 AM,107.510,29.552,0.603
6249,03/24/23 01:50:00 AM,107.623,29.552,0.614
6250,03/24/23 01:55:00 AM,107.737,29.552,0.626
6251,03/24/23 02:00:00 AM,107.572,29.452,0.609
6252,03/24/23 02:05:00 AM,107.864,29.452,0.638
6253,03/24/23 02:10:00 AM,107.686,29.452,0.620
6254,03/24/23 02:15:00 AM,107.491,29.452,0.601
6255,03/24/23 02:20:00 AM,107.572,29.452,0.609
6256,03/24/23 02:25:00 AM,107.702,29.452,0.622
6257,03/24/23 02:30:00 AM,107.588,29.452,0.611
6258,03/24/23 02:35:00 AM,107.410,29.452,0.593
6259,03/24/23 02:40:00 AM,107.524,29.452,0.604
6260,03/24/23 02:45:00 AM,107.443,29.452,0.596
6261,03/24/23 02:50:00 AM,107.362,29.452,0.588
6262,03/24/23 02:55:00 AM,107.540,29.452,0.606
6263,03/24/23 03:00:00 AM,107.184,29.452,0.571
6264,03/24/23 03:05:00 AM,107.167,29.452,0.569
6265,03/24/23 03:10:00 AM,107.378,29.452,0.590
6266,03/24/23 03:15:00 AM,107.297,29.452,0.582
6267,03/24/23 03:20:00 AM,107.167,29.452,0.569
6268,03/24/23 03:25:00 AM,107.151,29.452,0.567
6269,03/24/23 03:30:00 AM,107.035,29.352,0.556
6270,03/24/23 03:35:00 AM,106.954,29.352,0.548
6271,03/24/23 03:40:00 AM,106.712,29.352,0.524
6272,03/24/23 03:45:00 AM,106.695,29.352,0.522
6273,03/24/23 03:50:00 AM,106.501,29.352,0.503
6274,03/24/23 03:55:00 AM,106.582,29.352,0.511
6275,03/24/23 04:00:00 AM,106.420,29.352,0.495
6276,03/24/23 04:05:00 AM,106.501,29.352,0.503
6277,03/24/23 04:10:00 AM,106.388,29.352,0.491
6278,03/24/23 04:15:00 AM,106.242,29.352,0.477
6279,03/24/23 04:20:00 AM,106.224,29.252,0.475
6280,03/24/23 04:25:00 AM,106.143,29.252,0.467
6281,03/24/23 04:30:00 AM,106.143,29.252,0.467
6282,03/24/23 04:35:00 AM,106.046,29.252,0.457
6283,03/24/23 04:40:00 AM,105.949,29.252,0.448
6284,03/24/23 04:45:00 AM,105.916,29.252,0.444
6285,03/24/23 04:50:00 AM,105.771,29.252,0.430
6286,03/24/23 04:55:00 AM,105.801,29.152,0.433
6287,03/24/23 05:00:00 AM,105.687,29.152,0.422
6288,03/24/23 05:05:00 AM,105.623,29.152,0.415
6289,03/24/23 05:10:00 AM,105.590,29.152,0.412
6290,03/24/23 05:15:00 AM,105.590,29.152,0.412
6291,03/24/23 05:20:00 AM,105.687,29.152,0.422
6292,03/24/23 05:25:00 AM,105.623,29.152,0.415
6293,03/24/23 05:30:00 AM,105.458,29.053,0.399
6294,03/24/23 05:35:00 AM,105.345,29.053,0.388
6295,03/24/23 05:40:00 AM,105.442,29.053,0.397
6296,03/24/23 05:45:00 AM,105.313,29.053,0.384
6297,03/24/23 05:50:00 AM,105.297,29.053,0.383
6298,03/24/23 05:55:00 AM,105.264,29.053,0.380
6299,03/24/23 06:00:00 AM,105.167,29.053,0.370
6300,03/24/23 06:05:00 AM,105.232,29.053,0.376
6301,03/24/23 06:10:00 AM,105.135,29.053,0.367
6302,03/24/23 06:15:00 AM,105.071,29.053,0.360
6303,03/24/23 06:20:00 AM,105.038,29.053,0.357
6304,03/24/23 06:25:00 AM,105.006,29.053,0.354
6305,03/24/23 06:30:00 AM,104.941,29.053,0.347
6306,03/24/23 06:35:00 AM,104.957,29.053,0.349
6307,03/24/23 06:40:00 AM,104.922,28.953,0.346
6308,03/24/23 06:45:00 AM,105.019,28.953,0.355
6309,03/24/23 06:50:00 AM,104.890,28.953,0.342
6310,03/24/23 06:55:00 AM,104.842,28.953,0.338
6311,03/24/23 07:00:00 AM,104.925,29.053,0.346
6312,03/24/23 07:05:00 AM,104.893,29.053,0.343
6313,03/24/23 07:10:00 AM,104.828,29.053,0.336
6314,03/24/23 07:15:00 AM,104.877,29.053,0.341
6315,03/24/23 07:20:00 AM,104.860,29.053,0.339
6316,03/24/23 07:25:00 AM,104.844,29.053,0.338
6317,03/24/23 07:30:00 AM,104.747,29.053,0.328
6318,03/24/23 07:35:00 AM,104.747,29.053,0.328
6319,03/24/23 07:40:00 AM,104.831,29.152,0.336
6320,03/24/23 07:45:00 AM,104.798,29.152,0.333
6321,03/24/23 07:50:00 AM,104.815,29.152,0.335
6322,03/24/23 07:55:00 AM,104.798,29.152,0.333
6323,03/24/23 08:00:00 AM,104.817,29.252,0.335
6324,03/24/23 08:05:00 AM,104.901,29.352,0.343
6325,03/24/23 08:10:00 AM,104.852,29.352,0.339
6326,03/24/23 08:15:00 AM,105.030,29.352,0.356
6327,03/24/23 08:20:00 AM,105.014,29.352,0.355
6328,03/24/23 08:25:00 AM,105.033,29.452,0.357
6329,03/24/23 08:30:00 AM,105.146,29.452,0.368
6330,03/24/23 08:35:00 AM,105.148,29.552,0.368
6331,03/24/23 08:40:00 AM,105.164,29.552,0.370
6332,03/24/23 08:45:00 AM,105.148,29.552,0.368
6333,03/24/23 08:50:00 AM,105.183,29.652,0.371
6334,03/24/23 08:55:00 AM,105.202,29.752,0.373
6335,03/24/23 09:00:00 AM,105.202,29.752,0.373
6336,03/24/23 09:05:00 AM,105.302,29.853,0.383
6337,03/24/23 09:10:00 AM,105.369,29.953,0.390
6338,03/24/23 09:15:00 AM,105.337,29.953,0.387
6339,03/24/23 09:20:00 AM,105.450,29.953,0.398
6340,03/24/23 09:25:00 AM,105.614,30.054,0.414
6341,03/24/23 09:30:00 AM,105.647,30.054,0.418
6342,03/24/23 09:35:00 AM,105.649,30.154,0.418
6343,03/24/23 09:40:00 AM,105.649,30.154,0.418
6344,03/24/23 09:45:00 AM,105.749,30.255,0.428
6345,03/24/23 09:50:00 AM,105.816,30.356,0.434
6346,03/24/23 09:55:00 AM,105.832,30.356,0.436
6347,03/24/23 10:00:00 AM,106.043,30.356,0.457
6348,03/24/23 10:05:00 AM,105.981,30.457,0.451
6349,03/24/23 10:10:00 AM,105.932,30.457,0.446
6350,03/24/23 10:15:00 AM,106.113,30.558,0.464
6351,03/24/23 10:20:00 AM,106.067,30.659,0.459
6352,03/24/23 10:25:00 AM,106.148,30.659,0.467
6353,03/24/23 10:30:00 AM,106.264,30.760,0.479
6354,03/24/23 10:35:00 AM,106.105,30.862,0.463
6355,03/24/23 10:40:00 AM,106.380,30.862,0.491
6356,03/24/23 10:45:00 AM,106.558,30.862,0.508
6357,03/24/23 10:50:00 AM,106.528,30.963,0.505
6358,03/24/23 10:55:00 AM,106.593,30.963,0.512
6359,03/24/23 11:00:00 AM,106.561,30.963,0.509
6360,03/24/23 11:05:00 AM,106.480,30.963,0.501
6361,03/24/23 11:10:00 AM,106.563,31.064,0.509
6362,03/24/23 11:15:00 AM,106.774,31.064,0.530
6363,03/24/23 11:20:00 AM,106.679,31.166,0.520
6364,03/24/23 11:25:00 AM,106.660,31.064,0.518
6365,03/24/23 11:30:00 AM,106.825,31.166,0.535
6366,03/24/23 11:35:00 AM,106.760,31.166,0.528
6367,03/24/23 11:40:00 AM,106.793,31.166,0.532
6368,03/24/23 11:45:00 AM,106.825,31.166,0.535
6369,03/24/23 11:50:00 AM,106.860,31.268,0.538
6370,03/24/23 11:55:00 AM,106.973,31.268,0.550
6371,03/24/23 12:00:00 PM,107.057,31.370,0.558
6372,03/24/23 12:05:00 PM,106.928,31.370,0.545
6373,03/24/23 12:10:00 PM,107.076,31.472,0.560
6374,03/24/23 12:15:00 PM,107.076,31.472,0.560
6375,03/24/23 12:20:00 PM,107.028,31.472,0.555
6376,03/24/23 12:25:00 PM,107.303,31.472,0.582
6377,03/24/23 12:30:00 PM,107.303,31.472,0.582
6378,03/24/23 12:35:00 PM,107.306,31.574,0.583
6379,03/24/23 12:40:00 PM,107.176,31.574,0.570
6380,03/24/23 12:45:00 PM,107.160,31.574,0.568
6381,03/24/23 12:50:00 PM,107.370,31.574,0.589
6382,03/24/23 12:55:00 PM,107.227,31.676,0.575
6383,03/24/23 01:00:00 PM,107.357,31.676,0.588
6384,03/24/23 01:05:00 PM,107.325,31.676,0.585
6385,03/24/23 01:10:00 PM,107.276,31.676,0.580
6386,03/24/23 01:15:00 PM,107.422,31.676,0.594
6387,03/24/23 01:20:00 PM,107.227,31.676,0.575
6388,03/24/23 01:25:00 PM,107.425,31.778,0.595
6389,03/24/23 01:30:00 PM,107.457,31.778,0.598
6390,03/24/23 01:35:00 PM,107.311,31.778,0.583
6391,03/24/23 01:40:00 PM,107.587,31.778,0.611
6392,03/24/23 01:45:00 PM,107.052,31.778,0.557
6393,03/24/23 01:50:00 PM,107.408,31.778,0.593
6394,03/24/23 01:55:00 PM,107.427,31.880,0.595
6395,03/24/23 02:00:00 PM,107.171,31.983,0.569
6396,03/24/23 02:05:00 PM,107.363,31.880,0.588
6397,03/24/23 02:10:00 PM,107.573,31.880,0.609
6398,03/24/23 02:15:00 PM,107.025,31.983,0.555
6399,03/24/23 02:20:00 PM,106.993,31.983,0.552
6400,03/24/23 02:25:00 PM,107.106,31.983,0.563
6401,03/24/23 02:30:00 PM,107.187,31.983,0.571
6402,03/24/23 02:35:00 PM,107.203,31.983,0.572
6403,03/24/23 02:40:00 PM,106.947,32.086,0.547
6404,03/24/23 02:45:00 PM,106.915,32.086,0.544
6405,03/24/23 02:50:00 PM,107.012,32.086,0.553
6406,03/24/23 02:55:00 PM,106.979,32.086,0.550
6407,03/24/23 03:00:00 PM,106.753,32.086,0.528
6408,03/24/23 03:05:00 PM,106.817,32.086,0.534
6409,03/24/23 03:10:00 PM,106.688,32.086,0.521
6410,03/24/23 03:15:00 PM,106.637,31.983,0.516
6411,03/24/23 03:20:00 PM,106.831,31.983,0.535
6412,03/24/23 03:25:00 PM,106.359,31.880,0.488
6413,03/24/23 03:30:00 PM,106.601,31.880,0.513
6414,03/24/23 03:35:00 PM,106.521,31.880,0.505
6415,03/24/23 03:40:00 PM,106.553,31.880,0.508
6416,03/24/23 03:45:00 PM,106.472,31.880,0.500
6417,03/24/23 03:50:00 PM,106.472,31.880,0.500
6418,03/24/23 03:55:00 PM,106.485,31.778,0.501
6419,03/24/23 04:00:00 PM,106.275,31.778,0.480
6420,03/24/23 04:05:00 PM,106.307,31.778,0.483
6421,03/24/23 04:10:00 PM,105.919,31.778,0.445
6422,03/24/23 04:15:00 PM,106.145,31.778,0.467
6423,03/24/23 04:20:00 PM,106.094,31.676,0.462
6424,03/24/23 04:25:00 PM,106.062,31.676,0.459
6425,03/24/23 04:30:00 PM,106.046,31.676,0.457
6426,03/24/23 04:35:00 PM,105.981,31.676,0.451
6427,03/24/23 04:40:00 PM,106.062,31.676,0.459
6428,03/24/23 04:45:00 PM,105.868,31.676,0.440
6429,03/24/23 04:50:00 PM,101.152,31.676,-0.030
6430,03/24/23 04:55:00 PM,101.136,32.291,-0.031
6431,03/24/23 05:00:00 PM,101.090,31.778,-0.036
6432,03/24/23 05:05:00 PM,101.053,30.963,-0.039
6433,03/24/23 05:10:00 PM,101.084,30.255,-0.036
6434,03/24/23 05:15:00 PM,101.103,29.752,-0.034
6435,03/24/23 05:20:00 PM,101.074,29.252,-0.037
6436,03/24/23 05:25:00 PM,101.120,29.152,-0.033
6437,03/24/23 05:30:00 PM,101.118,29.053,-0.033
6438,03/24/23 05:35:00 PM,101.134,29.053,-0.031
6439,03/24/23 05:40:00 PM,101.225,28.853,-0.022
6440,03/24/23 05:45:00 PM,101.158,28.754,-0.029
6441,03/24/23 05:50:00 PM,101.137,28.555,-0.031
6442,03/24/23 05:55:00 PM,101.146,28.258,-0.030
6443,03/24/23 06:00:00 PM,101.157,28.060,-0.029
6444,03/24/23 06:05:00 PM,101.187,27.961,-0.026
6445,03/24/23 06:10:00 PM,101.311,27.764,-0.014
6446,03/24/23 06:15:00 PM,101.303,27.468,-0.015
6447,03/24/23 06:20:00 PM,101.298,27.272,-0.015
6448,03/24/23 06:25:00 PM,101.309,27.075,-0.014
6449,03/24/23 06:30:00 PM,101.305,26.879,-0.014
6450,03/24/23 06:35:00 PM,101.302,26.781,-0.015
6451,03/24/23 06:40:00 PM,101.313,26.585,-0.014
6452,03/24/23 06:45:00 PM,101.311,26.488,-0.014
6453,03/24/23 06:50:00 PM,101.292,26.390,-0.016
6454,03/24/23 06:55:00 PM,101.435,26.292,-0.001
6455,03/24/23 07:00:00 PM,101.435,26.292,-0.001
6456,03/24/23 07:05:00 PM,101.467,26.292,0.002
6457,03/24/23 07:10:00 PM,101.387,26.292,-0.006
6458,03/24/23 07:15:00 PM,101.469,26.390,0.002
6459,03/24/23 07:20:00 PM,101.474,26.585,0.002
6460,03/24/23 07:25:00 PM,101.511,26.781,0.006
6461,03/24/23 07:30:00 PM,101.677,26.977,0.023
6462,03/24/23 07:35:00 PM,101.518,27.665,0.007
6463,03/24/23 07:40:00 PM,101.518,27.665,0.007
6464,03/24/23 07:45:00 PM,101.566,27.665,0.012
6465,03/24/23 07:50:00 PM,101.529,27.468,0.008
6466,03/24/23 07:55:00 PM,101.537,27.173,0.009
6467,03/24/23 08:00:00 PM,101.519,27.075,0.007
6468,03/24/23 08:05:00 PM,101.530,26.879,0.008
6469,03/24/23 08:10:00 PM,101.525,26.683,0.008
6470,03/24/23 08:15:00 PM,101.539,26.585,0.009
6471,03/24/23 08:20:00 PM,101.520,26.488,0.007
6472,03/24/23 08:25:00 PM,101.534,26.390,0.008
6473,03/24/23 08:30:00 PM,101.564,26.292,0.011
6474,03/24/23 08:35:00 PM,101.561,26.195,0.011
6475,03/24/23 08:40:00 PM,101.559,26.097,0.011
6476,03/24/23 08:45:00 PM,101.572,26.000,0.012
6477,03/24/23 08:50:00 PM,101.554,25.902,0.010
6478,03/24/23 08:55:00 PM,101.570,25.902,0.012
6479,03/24/23 09:00:00 PM,101.551,25.805,0.010
6480,03/24/23 09:05:00 PM,101.568,25.805,0.012
6481,03/24/23 09:10:00 PM,101.568,25.805,0.012
6482,03/24/23 09:15:00 PM,101.565,25.708,0.012
6483,03/24/23 09:20:00 PM,101.581,25.708,0.013
6484,03/24/23 09:25:00 PM,101.565,25.708,0.012
6485,03/24/23 09:30:00 PM,101.581,25.708,0.013
6486,03/24/23 09:35:00 PM,101.595,25.610,0.015
6487,03/24/23 09:40:00 PM,101.595,25.610,0.015
6488,03/24/23 09:45:00 PM,101.595,25.610,0.015
6489,03/24/23 09:50:00 PM,101.579,25.610,0.013
6490,03/24/23 09:55:00 PM,101.593,25.513,0.014
6491,03/24/23 10:00:00 PM,101.595,25.610,0.015
6492,03/24/23 10:05:00 PM,101.579,25.610,0.013
6493,03/24/23 10:10:00 PM,101.576,25.513,0.013
6494,03/24/23 10:15:00 PM,101.593,25.513,0.014
6495,03/24/23 10:20:00 PM,101.560,25.513,0.011
6496,03/24/23 10:25:00 PM,101.593,25.513,0.014
6497,03/24/23 10:30:00 PM,101.576,25.513,0.013
6498,03/24/23 10:35:00 PM,101.590,25.416,0.014
6499,03/24/23 10:40:00 PM,101.572,25.319,0.012
6500,03/24/23 10:45:00 PM,101.572,25.319,0.012
6501,03/24/23 10:50:00 PM,101.569,25.222,0.012
6502,03/24/23 10:55:00 PM,101.585,25.222,0.014
6503,03/24/23 11:00:00 PM,101.553,25.222,0.010
6504,03/24/23 11:05:00 PM,101.567,25.125,0.012
6505,03/24/23 11:10:00 PM,101.567,25.125,0.012
6506,03/24/23 11:15:00 PM,101.551,25.125,0.010
6507,03/24/23 11:20:00 PM,101.551,25.125,0.010
6508,03/24/23 11:25:00 PM,101.548,25.028,0.010
6509,03/24/23 11:30:00 PM,101.548,25.028,0.010
6510,03/24/23 11:35:00 PM,101.548,25.028,0.010
6511,03/24/23 11:40:00 PM,101.548,25.028,0.010
6512,03/24/23 11:45:00 PM,101.532,25.028,0.008
6513,03/24/23 11:50:00 PM,101.530,24.931,0.008
6514,03/24/23 11:55:00 PM,101.514,24.931,0.006
6515,03/25/23 12:00:00 AM,101.514,24.931,0.006
6516,03/25/23 12:05:00 AM,101.527,24.835,0.008
6517,03/25/23 12:10:00 AM,101.511,24.835,0.006
6518,03/25/23 12:15:00 AM,101.511,24.835,0.006
6519,03/25/23 12:20:00 AM,101.525,24.738,0.008
6520,03/25/23 12:25:00 AM,101.509,24.738,0.006
6521,03/25/23 12:30:00 AM,101.493,24.738,0.004
6522,03/25/23 12:35:00 AM,101.506,24.641,0.006
6523,03/25/23 12:40:00 AM,101.490,24.641,0.004
6524,03/25/23 12:45:00 AM,101.506,24.641,0.006
6525,03/25/23 12:50:00 AM,101.506,24.641,0.006
6526,03/25/23 12:55:00 AM,101.506,24.641,0.006
6527,03/25/23 01:00:00 AM,101.488,24.545,0.004
6528,03/25/23 01:05:00 AM,101.488,24.545,0.004
6529,03/25/23 01:10:00 AM,101.472,24.545,0.002
6530,03/25/23 01:15:00 AM,101.472,24.545,0.002
6531,03/25/23 01:20:00 AM,101.472,24.545,0.002
6532,03/25/23 01:25:00 AM,101.474,24.641,0.002
6533,03/25/23 01:30:00 AM,101.458,24.641,0.001
6534,03/25/23 01:35:00 AM,101.458,24.641,0.001
6535,03/25/23 01:40:00 AM,101.442,24.641,-0.001
6536,03/25/23 01:45:00 AM,101.458,24.641,0.001
6537,03/25/23 01:50:00 AM,101.474,24.641,0.002
6538,03/25/23 01:55:00 AM,101.458,24.641,0.001
6539,03/25/23 02:00:00 AM,101.442,24.641,-0.001
6540,03/25/23 02:05:00 AM,101.458,24.641,0.001
6541,03/25/23 02:10:00 AM,101.428,24.738,-0.002
6542,03/25/23 02:15:00 AM,101.444,24.738,-0.000
6543,03/25/23 02:20:00 AM,101.444,24.738,-0.000
6544,03/25/23 02:25:00 AM,101.444,24.738,-0.000
6545,03/25/23 02:30:00 AM,101.444,24.738,-0.000
6546,03/25/23 02:35:00 AM,101.444,24.738,-0.000
6547,03/25/23 02:40:00 AM,101.461,24.738,0.001
6548,03/25/23 02:45:00 AM,101.444,24.738,-0.000
6549,03/25/23 02:50:00 AM,101.428,24.738,-0.002
6550,03/25/23 02:55:00 AM,101.444,24.738,-0.000
6551,03/25/23 03:00:00 AM,101.428,24.738,-0.002
6552,03/25/23 03:05:00 AM,101.444,24.738,-0.000
6553,03/25/23 03:10:00 AM,101.428,24.738,-0.002
6554,03/25/23 03:15:00 AM,101.412,24.738,-0.004
6555,03/25/23 03:20:00 AM,101.426,24.641,-0.002
6556,03/25/23 03:25:00 AM,101.410,24.641,-0.004
6557,03/25/23 03:30:00 AM,101.426,24.641,-0.002
6558,03/25/23 03:35:00 AM,101.410,24.641,-0.004
6559,03/25/23 03:40:00 AM,101.426,24.641,-0.002
6560,03/25/23 03:45:00 AM,101.407,24.545,-0.004
6561,03/25/23 03:50:00 AM,101.407,24.545,-0.004
6562,03/25/23 03:55:00 AM,101.405,24.448,-0.004
6563,03/25/23 04:00:00 AM,101.405,24.448,-0.004
6564,03/25/23 04:05:00 AM,101.389,24.448,-0.006
6565,03/25/23 04:10:00 AM,101.405,24.448,-0.004
6566,03/25/23 04:15:00 AM,101.405,24.448,-0.004
6567,03/25/23 04:20:00 AM,101.405,24.448,-0.004
6568,03/25/23 04:25:00 AM,101.419,24.351,-0.003
6569,03/25/23 04:30:00 AM,101.435,24.351,-0.001
6570,03/25/23 04:35:00 AM,101.435,24.351,-0.001
6571,03/25/23 04:40:00 AM,101.419,24.351,-0.003
6572,03/25/23 04:45:00 AM,101.432,24.255,-0.002
6573,03/25/23 04:50:00 AM,101.400,24.255,-0.005
6574,03/25/23 04:55:00 AM,101.432,24.255,-0.002
6575,03/25/23 05:00:00 AM,101.432,24.255,-0.002
6576,03/25/23 05:05:00 AM,101.430,24.158,-0.002
6577,03/25/23 05:10:00 AM,101.430,24.158,-0.002
6578,03/25/23 05:15:00 AM,101.446,24.158,-0.000
6579,03/25/23 05:20:00 AM,101.430,24.158,-0.002
6580,03/25/23 05:25:00 AM,101.446,24.158,-0.000
6581,03/25/23 05:30:00 AM,101.446,24.158,-0.000
6582,03/25/23 05:35:00 AM,101.462,24.158,0.001
6583,03/25/23 05:40:00 AM,101.478,24.158,0.003
6584,03/25/23 05:45:00 AM,101.494,24.158,0.004
6585,03/25/23 05:50:00 AM,101.476,24.062,0.003
6586,03/25/23 05:55:00 AM,101.492,24.062,0.004
6587,03/25/23 06:00:00 AM,101.506,23.966,0.006
6588,03/25/23 06:05:00 AM,101.506,23.966,0.006
6589,03/25/23 06:10:00 AM,101.506,23.966,0.006
6590,03/25/23 06:15:00 AM,101.520,23.869,0.007
6591,03/25/23 06:20:00 AM,101.520,23.869,0.007
6592,03/25/23 06:25:00 AM,101.520,23.869,0.007
6593,03/25/23 06:30:00 AM,101.536,23.869,0.009
6594,03/25/23 06:35:00 AM,101.536,23.869,0.009
6595,03/25/23 06:40:00 AM,101.552,23.869,0.010
6596,03/25/23 06:45:00 AM,101.554,23.966,0.010
6597,03/25/23 06:50:00 AM,101.573,24.062,0.012
6598,03/25/23 06:55:00 AM,101.592,24.835,0.014
6599,03/25/23 07:00:00 AM,101.576,25.513,0.013
6600,03/25/23 07:05:00 AM,101.593,26.195,0.014
6601,03/25/23 07:10:00 AM,101.592,26.781,0.014
6602,03/25/23 07:15:00 AM,101.592,26.781,0.014
6603,03/25/23 07:20:00 AM,101.592,26.781,0.014
6604,03/25/23 07:25:00 AM,101.594,26.879,0.014
6605,03/25/23 07:30:00 AM,101.581,26.977,0.013
6606,03/25/23 07:35:00 AM,101.599,27.075,0.015
6607,03/25/23 07:40:00 AM,101.618,27.173,0.017
